SEASON_ID,GROUP_ROUND,MATCH_ID,shots.period,shots.periodSecs,shots.player.displayName,PERSON_ID,shots.squad.code,SQUAD_NAME,shots.details.angleGroup,shots.details.distanceGroup,shots.details.origin,shots.details.type,shots.details.location.x,shots.details.location.xStd,shots.details.location.y,shots.details.location.yStd,shots.details.locationRotated.x,shots.details.locationRotated.xStd,shots.details.locationRotated.y,shots.details.locationRotated.yStd,shots.result.name,shots.result.code,shots.result.points,shots.result.pointsExpected,shots.result.accuracyExpected,shots.score.homePoints,shots.score.awayPoints
2023,R07,266658833,4,402,L.Jackson,1009399,FREM,Fremantle,Left Corridor,30-40m,General Play,General Play Regular,-47.6,-48.8,-11.7,-12,47.6,48.8,11.7,12,Behind,B,1,1.841216216,0.243243243,94,61
2023,R07,266658833,4,451,A.Brayshaw,1002232,FREM,Fremantle,Left Corridor,15-30m,General Play,General Play Snap,-50.9,-52.2,-10.8,-11,50.9,52.2,10.8,11,Missed Shot,M,0,3.362582781,0.501655629,94,61
2023,R07,266658833,4,619,C.Cameron,990609,BL,Brisbane Lions,In Front,0-15m,General Play,General Play Snap,76.3,78.3,0.7,0.7,76.3,78.3,0.7,0.7,Goal,G,6,4.119354839,0.648387097,100,61
2023,R07,266658833,4,769,N.Erasmus,1020250,FREM,Fremantle,In Front,15-30m,General Play,General Play Snap,-50.5,-51.8,1.7,1.7,50.5,51.8,-1.7,-1.7,Missed Shot,M,0,2.117647059,0.287925697,100,61
2023,R07,266658833,4,931,L.Neale,293535,BL,Brisbane Lions,Right Boundary,0-15m,General Play,General Play Snap,74.2,76.1,-13.4,-13.7,74.2,76.1,-13.4,-13.7,Behind,B,1,1.6875,0.203125,101,61
2023,R07,266658833,4,1016,C.Rayner,1002235,BL,Brisbane Lions,In Front,30-40m,General Play,General Play Snap,47.3,48.5,-1,-1,47.3,48.5,-1,-1,Goal,G,6,3.147426982,0.468706537,107,61
2023,R07,266658833,4,1196,C.Rayner,1002235,BL,Brisbane Lions,Left Acute,30-40m,General Play,General Play Regular,52.2,53.5,28.8,29.4,52.2,53.5,28.8,29.4,Missed Shot,M,0,2.658536585,0.37398374,107,61
2023,R07,266658833,4,1269,J.Amiss,1020594,FREM,Fremantle,Right Corridor,40-50m,Mark,Set Shot Regular,-43.4,-44.5,21.8,22.3,43.4,44.5,-21.8,-22.3,Goal,G,6,3.349637681,0.490942029,108,67
2023,R07,266658833,4,1336,J.Daniher,294518,BL,Brisbane Lions,In Front,0-15m,Mark,General Play Regular,74.2,76.1,-1.8,-1.8,74.2,76.1,-1.8,-1.8,Goal,G,6,4.753488372,0.762790698,114,67
2023,R07,266658833,4,1727,W.Ashcroft,1023517,BL,Brisbane Lions,Left Corridor,30-40m,General Play,General Play Snap,42.5,43.6,10.7,11,42.5,43.6,10.7,11,Behind,B,1,2.861892583,0.410912191,115,67
2023,R07,266657953,1,118,T.Bedford,1008139,GWS,GWS GIANTS,Right Acute,40-50m,Mark,Set Shot Regular,46.7,48.2,-27.8,-28.9,46.7,48.2,-27.8,-28.9,Goal,G,6,2.556807512,0.358059468,0,6
2023,R07,266657953,1,196,I.Heeney,298539,SYD,Sydney Swans,Right Acute,40-50m,General Play,General Play Snap,-56.8,-58.6,35.6,36.9,56.8,58.6,-35.6,-36.9,Missed Shot,M,0,1.819587629,0.226804124,0,6
2023,R07,266657953,1,322,I.Heeney,298539,SYD,Sydney Swans,Left Corridor,30-40m,Free Kick,Set Shot Regular,-49.2,-50.8,-19.8,-20.5,49.2,50.8,19.8,20.5,Missed Shot,M,0,4.306197286,0.665199853,1,6
2023,R07,266657953,1,414,T.Greene,295344,GWS,GWS GIANTS,In Front,0-15m,Free Kick,Set Shot Regular,68.6,70.8,1.5,1.6,68.6,70.8,1.5,1.6,Goal,G,6,5.990500317,0.998100063,1,12
2023,R07,266657953,1,616,T.Papley,996765,SYD,Sydney Swans,Right Corridor,15-30m,General Play,Ground Kick,-43.2,-44.6,22.6,23.4,43.2,44.6,-22.6,-23.4,Behind,B,1,2.722482436,0.382903981,2,12
2023,R07,266657953,1,795,P.Ladhams,997142,SYD,Sydney Swans,Left Corridor,50m+,Mark,Set Shot Regular,-27.1,-28,-14.2,-14.7,27.1,28,14.2,14.7,Goal,G,6,2.401590457,0.339960239,8,12
2023,R07,266657953,1,932,J.Hogan,296324,GWS,GWS GIANTS,In Front,30-40m,Free Kick,Set Shot Regular,47.1,48.6,-2.6,-2.7,47.1,48.6,-2.6,-2.7,Goal,G,6,4.746924429,0.750439367,8,18
2023,R07,266657953,1,1044,T.Greene,295344,GWS,GWS GIANTS,Right Corridor,30-40m,General Play,General Play Snap,49.6,51.2,-22.7,-23.5,49.6,51.2,-22.7,-23.5,Missed Shot,M,0,2.217514124,0.299435028,8,18
2023,R07,266657953,1,1140,L.Ash,1009253,GWS,GWS GIANTS,In Front,50m+,General Play,General Play Regular,26,26.8,0.3,0.3,26,26.8,0.3,0.3,Missed Shot,M,0,2.6,0.363265306,8,19
2023,R07,266657953,1,1442,T.Papley,996765,SYD,Sydney Swans,Left Corridor,15-30m,General Play,General Play Snap,-54.8,-56.6,-13.6,-14.1,54.8,56.6,13.6,14.1,Missed Shot,M,0,2.952173913,0.426086957,8,19
2023,R07,266657953,1,1489,H.Perryman,998205,GWS,GWS GIANTS,In Front,15-30m,General Play,General Play Snap,50.2,51.8,-1.2,-1.2,50.2,51.8,-1.2,-1.2,Goal,G,6,4.215017065,0.660978385,8,25
2023,R07,266657953,1,1601,W.Hayward,997100,SYD,Sydney Swans,Right Corridor,30-40m,General Play,General Play Snap,-50.2,-51.8,17.6,18.2,50.2,51.8,-17.6,-18.2,Goal,G,6,2.217514124,0.299435028,14,25
2023,R07,266657953,1,1933,H.McLean,1003203,SYD,Sydney Swans,Left Corridor,15-30m,Mark,Set Shot Regular,-52.1,-53.8,-13.4,-13.9,52.1,53.8,13.4,13.9,Goal,G,6,5.19803516,0.840744571,20,25
2023,R07,266657953,2,63,X.O'Halloran,1006135,GWS,GWS GIANTS,In Front,40-50m,Mark,Set Shot Regular,-31.8,-32.8,-1.4,-1.5,31.8,32.8,1.4,1.5,Goal,G,6,3.914017341,0.593208092,20,31
2023,R07,266657953,2,220,T.Papley,996765,SYD,Sydney Swans,Right Corridor,15-30m,General Play,Ground Kick,0.2,0.2,18.9,19.6,0.2,0.2,18.9,19.6,Behind,B,1,3.735701906,0.565857886,21,31
2023,R07,266657953,2,257,L.McDonald,1013230,SYD,Sydney Swans,Left Corridor,50m+,Mark,General Play Regular,20.5,21.1,17.2,17.8,20.5,21.1,17.2,17.8,Goal,G,6,2.349334601,0.33269962,27,31
2023,R07,266657953,2,321,X.O'Halloran,1006135,GWS,GWS GIANTS,Left Corridor,40-50m,General Play,General Play Regular,-32,-33,-4.3,-4.5,32,33,4.3,4.5,Missed Shot,M,0,2.85546875,0.41015625,27,31
2023,R07,266657953,2,405,S.Coniglio,291969,GWS,GWS GIANTS,Left Corridor,40-50m,General Play,General Play Regular,-34.9,-36.1,-15.7,-16.2,34.9,36.1,15.7,16.2,Goal,G,6,2.796428571,0.398214286,27,37
2023,R07,266657953,2,514,X.O'Halloran,1006135,GWS,GWS GIANTS,Left Acute,50m+,Mark,Set Shot Regular,-45.1,-46.6,-43.1,-44.7,45.1,46.6,43.1,44.7,Goal,G,6,1.907058824,0.256470588,27,43
2023,R07,266657953,2,618,L.Franklin,240399,SYD,Sydney Swans,Left Corridor,40-50m,Mark,Set Shot Regular,31.4,32.4,13.3,13.8,31.4,32.4,13.3,13.8,Goal,G,6,3.36774744,0.492320819,33,43
2023,R07,266657953,2,835,A.Cadman,1019038,GWS,GWS GIANTS,Right Acute,30-40m,General Play,General Play Snap,-58.1,-60,30.6,31.7,58.1,60,-30.6,-31.7,Missed Shot,M,0,1.87628866,0.24742268,33,43
2023,R07,266657953,2,896,A.Cadman,1019038,GWS,GWS GIANTS,Left Corridor,15-30m,Mark,Set Shot Regular,-57.4,-59.3,-16.7,-17.3,57.4,59.3,16.7,17.3,Goal,G,6,5.01843318,0.804147465,33,49
2023,R07,266657953,2,976,W.Hayward,997100,SYD,Sydney Swans,In Front,0-15m,Mark,General Play Regular,70.1,72.4,0.1,0.1,70.1,72.4,0.1,0.1,Goal,G,6,5.945273632,0.989552239,39,49
2023,R07,266657953,2,1119,R.Clarke,996442,SYD,Sydney Swans,Left Corridor,30-40m,General Play,General Play Regular,47.3,48.8,17.6,18.2,47.3,48.8,17.6,18.2,Behind,B,1,2.861892583,0.410912191,40,49
2023,R07,266657953,2,1251,J.Kelly,296347,GWS,GWS GIANTS,Left Corridor,15-30m,General Play,General Play Snap,-54.1,-55.8,-9.7,-10.1,54.1,55.8,9.7,10.1,Missed Shot,M,0,2.961187215,0.430365297,40,49
2023,R07,266657953,2,1382,W.Hayward,997100,SYD,Sydney Swans,Right Corridor,30-40m,Mark,Set Shot Regular,51.7,53.4,-15.7,-16.3,51.7,53.4,-15.7,-16.3,Behind,B,1,4.301079137,0.663669065,41,49
2023,R07,266657953,2,1414,E.Gulden,1013128,SYD,Sydney Swans,Left Acute,50m+,General Play,General Play Regular,43.2,44.6,40.6,42.1,43.2,44.6,40.6,42.1,Missed Shot,M,0,1.810810811,0.222972973,41,49
2023,R07,266657953,2,1535,L.Franklin,240399,SYD,Sydney Swans,Left Corridor,30-40m,Mark,Set Shot Regular,48.2,49.8,23.8,24.7,48.2,49.8,23.8,24.7,Missed Shot,M,0,4.078869048,0.619047619,41,49
2023,R07,266657953,2,1609,L.Franklin,240399,SYD,Sydney Swans,In Front,15-30m,Mark,Set Shot Snap,56.6,58.4,-0.2,-0.2,56.6,58.4,-0.2,-0.2,Goal,G,6,5.530398323,0.906359189,47,49
2023,R07,266657953,2,1694,X.O'Halloran,1006135,GWS,GWS GIANTS,Right Acute,40-50m,General Play,General Play Snap,-46.5,-48,26.1,27.1,46.5,48,-26.1,-27.1,Behind,B,1,2.328358209,0.319402985,47,50
2023,R07,266657953,2,1772,T.Greene,295344,GWS,GWS GIANTS,Left Acute,40-50m,Free Kick,Set Shot Regular,-49.6,-51.2,-30.9,-32,49.6,51.2,30.9,32,Goal,G,6,2.604617605,0.369047619,47,56
2023,R07,266657953,2,1852,J.Peatling,1006013,GWS,GWS GIANTS,Right Corridor,15-30m,General Play,General Play Snap,-55.4,-57.2,6.7,6.9,55.4,57.2,-6.7,-6.9,Missed Shot,M,0,3.735701906,0.565857886,47,56
2023,R07,266657953,3,50,L.Franklin,240399,SYD,Sydney Swans,In Front,30-40m,Free Kick,Set Shot Regular,-43,-44.4,-0.6,-0.6,43,44.4,0.6,0.6,Goal,G,6,4.746924429,0.750439367,53,57
2023,R07,266657953,3,204,E.Gulden,1013128,SYD,Sydney Swans,Left Corridor,15-30m,Mark,Set Shot Regular,-60.5,-62.5,-13.8,-14.3,60.5,62.5,13.8,14.3,Goal,G,6,5.01843318,0.804147465,59,57
2023,R07,266657953,3,280,L.Franklin,240399,SYD,Sydney Swans,Left Corridor,30-40m,General Play,General Play Snap,-44,-45.4,-20,-20.7,44,45.4,20,20.7,Behind,B,1,1.375,0.170454545,60,57
2023,R07,266657953,3,349,W.Hayward,997100,SYD,Sydney Swans,Right Corridor,40-50m,Mark,Set Shot Regular,-33.1,-34.2,5.2,5.4,33.1,34.2,-5.2,-5.4,Goal,G,6,3.445456427,0.507555372,66,57
2023,R07,266657953,3,527,I.Heeney,298539,SYD,Sydney Swans,Right Boundary,50m+,Free Kick,Set Shot Regular,-50.6,-52.2,47.4,49.1,50.6,52.2,-47.4,-49.1,Behind,B,1,0.757575758,0.090909091,68,57
2023,R07,266657953,3,722,S.Coniglio,291969,GWS,GWS GIANTS,Left Corridor,40-50m,General Play,General Play Regular,36,37.2,11.8,12.2,36,37.2,11.8,12.2,Goal,G,6,2.375,0.335526316,68,63
2023,R07,266657953,3,903,R.Clarke,996442,SYD,Sydney Swans,Right Corridor,30-40m,General Play,General Play Snap,-42.6,-44,9.8,10.2,42.6,44,-9.8,-10.2,Missed Shot,M,0,2.217514124,0.299435028,68,63
2023,R07,266657953,3,976,L.McDonald,1013230,SYD,Sydney Swans,Right Corridor,15-30m,Mark,Set Shot Regular,-52.9,-54.6,8.5,8.8,52.9,54.6,-8.5,-8.8,Goal,G,6,5.113107822,0.822938689,74,63
2023,R07,266657953,3,1133,A.Cadman,1019038,GWS,GWS GIANTS,Left Acute,50m+,Mark,Set Shot Regular,46.3,47.8,44.1,45.7,46.3,47.8,44.1,45.7,Missed Shot,M,0,2.053691275,0.295302013,74,63
2023,R07,266657953,3,1292,T.Greene,295344,GWS,GWS GIANTS,Left Acute,30-40m,General Play,General Play Snap,57,58.8,24.2,25.1,57,58.8,24.2,25.1,Missed Shot,M,0,1.857777778,0.235555556,74,63
2023,R07,266657953,3,1424,L.McDonald,1013230,SYD,Sydney Swans,Right Corridor,30-40m,Free Kick,Set Shot Regular,-47.9,-49.5,9.6,9.9,47.9,49.5,-9.6,-9.9,Goal,G,6,4.301079137,0.663669065,80,63
2023,R07,266657953,3,1552,L.Franklin,240399,SYD,Sydney Swans,Right Acute,40-50m,Free Kick,Set Shot Regular,-49,-50.6,39.7,41.2,49,50.6,-39.7,-41.2,Behind,B,1,2.643044619,0.374015748,81,63
2023,R07,266657953,3,1624,J.Hogan,296324,GWS,GWS GIANTS,In Front,0-15m,Mark,Set Shot Regular,65.5,67.6,0.3,0.3,65.5,67.6,0.3,0.3,Goal,G,6,5.990500317,0.998100063,81,69
2023,R07,266657953,3,1757,B.Daniels,1002251,GWS,GWS GIANTS,Right Corridor,50m+,General Play,General Play Regular,31.2,32.2,-26.6,-27.6,31.2,32.2,-26.6,-27.6,Goal,G,6,2.387323944,0.330985915,81,75
2023,R07,266657953,3,1849,T.Papley,996765,SYD,Sydney Swans,Right Corridor,15-30m,General Play,General Play Snap,-53.5,-55.2,6.9,7.2,53.5,55.2,-6.9,-7.2,Goal,G,6,3.735701906,0.565857886,87,75
2023,R07,266657953,4,70,R.Clarke,996442,SYD,Sydney Swans,Left Acute,30-40m,Mark,Set Shot Regular,52.3,54,24,24.9,52.3,54,24,24.9,Goal,G,6,3.412345679,0.499382716,93,75
2023,R07,266657953,4,200,L.Parker,290778,SYD,Sydney Swans,Left Acute,40-50m,General Play,General Play Regular,46.5,48,30,31.1,46.5,48,30,31.1,Goal,G,6,2.330827068,0.320802005,99,75
2023,R07,266657953,4,320,H.Himmelberg,993107,GWS,GWS GIANTS,Right Corridor,40-50m,General Play,General Play Snap,-38.9,-40.1,13.5,14,38.9,40.1,-13.5,-14,Goal,G,6,2.212471132,0.307159353,99,81
2023,R07,266657953,4,418,E.Gulden,1013128,SYD,Sydney Swans,Left Corridor,15-30m,General Play,General Play Snap,53.7,55.4,10.4,10.8,53.7,55.4,10.4,10.8,Missed Shot,M,0,1.658291457,0.216080402,99,81
2023,R07,266657953,4,579,C.Warner,1012014,SYD,Sydney Swans,In Front,30-40m,General Play,General Play Snap,42.6,44,0.7,0.7,42.6,44,0.7,0.7,Goal,G,6,2.619186047,0.375,105,81
2023,R07,266657953,4,744,T.Greene,295344,GWS,GWS GIANTS,Left Acute,0-15m,General Play,Ground Kick,-49.2,-50.8,-20.2,-20.9,49.2,50.8,20.2,20.9,Goal,G,6,3.272727273,0.481818182,105,87
2023,R07,266657953,4,854,H.Perryman,998205,GWS,GWS GIANTS,Left Corridor,0-15m,General Play,General Play Regular,-68.8,-71,-6.8,-7,68.8,71,6.8,7,Goal,G,6,3.977777778,0.617777778,105,93
2023,R07,266657953,4,1288,H.Himmelberg,993107,GWS,GWS GIANTS,In Front,15-30m,General Play,General Play Snap,-54.8,-56.6,2.1,2.2,54.8,56.6,-2.1,-2.2,Behind,B,1,3.4048583,0.511470985,105,95
2023,R07,266657953,4,1438,H.Perryman,998205,GWS,GWS GIANTS,Left Corridor,50m+,Mark,Set Shot Regular,-33.7,-34.8,-28.5,-29.5,33.7,34.8,28.5,29.5,Goal,G,6,2.349334601,0.33269962,105,101
2023,R07,266657953,4,1776,C.Warner,1012014,SYD,Sydney Swans,Right Corridor,50m+,General Play,General Play Regular,29.3,30.2,-32,-33.2,29.3,30.2,-32,-33.2,Missed Shot,M,0,2.243027888,0.298804781,106,101
2023,R07,266657953,4,1874,T.Greene,295344,GWS,GWS GIANTS,Left Acute,30-40m,General Play,General Play Snap,-55.6,-57.4,-26,-27,55.6,57.4,26,27,Goal,G,6,1.857777778,0.235555556,106,107
2023,R07,266660993,1,237,B.Williams,992351,WB,Western Bulldogs,Right Corridor,15-30m,Mark,Set Shot Regular,-52.7,-52.7,5,5.5,52.7,52.7,-5,-5.5,Goal,G,6,5.113107822,0.822938689,6,0
2023,R07,266660993,1,352,L.Breust,280744,HAW,Hawthorn,Right Acute,40-50m,Mark,Set Shot Regular,53.3,53.3,-33.2,-36.3,53.3,53.3,-33.2,-36.3,Goal,G,6,2.556807512,0.358059468,6,6
2023,R07,266660993,1,621,J.Worpel,1002222,HAW,Hawthorn,Right Acute,30-40m,General Play,General Play Snap,63.4,63.4,-27.5,-30.1,63.4,63.4,-27.5,-30.1,Goal,G,6,2.067620286,0.269180754,6,12
2023,R07,266660993,1,723,D.Moore,1006314,HAW,Hawthorn,Right Boundary,15-30m,General Play,General Play Snap,69.5,69.5,-27.3,-29.8,69.5,69.5,-27.3,-29.8,Behind,B,1,2.452830189,0.320754717,6,13
2023,R07,266660993,1,745,H.Morrison,1000963,HAW,Hawthorn,Left Acute,40-50m,General Play,General Play Regular,46.8,46.8,30.2,33,46.8,46.8,30.2,33,Missed Shot,M,0,2.56779661,0.355932203,6,13
2023,R07,266660993,1,807,R.Lobb,990740,WB,Western Bulldogs,Right Corridor,40-50m,Mark,Set Shot Regular,-41.5,-41.5,29.8,32.6,41.5,41.5,-29.8,-32.6,Goal,G,6,3.445456427,0.507555372,12,13
2023,R07,266660993,1,943,A.Naughton,1002404,WB,Western Bulldogs,Right Corridor,30-40m,General Play,General Play Snap,-54.1,-54.1,18.9,20.7,54.1,54.1,-18.9,-20.7,Behind,B,1,2.638935108,0.377703827,13,13
2023,R07,266660993,1,1060,M.Lewis,1000887,HAW,Hawthorn,In Front,0-15m,Mark,Set Shot Regular,70,70,-0.3,-0.3,70,70,-0.3,-0.3,Goal,G,6,5.990500317,0.998100063,13,19
2023,R07,266660993,1,1348,J.Newcombe,1020895,HAW,Hawthorn,Right Acute,30-40m,General Play,General Play Regular,58,58,-31.2,-34.1,58,58,-31.2,-34.1,Behind,B,1,1.850993377,0.241721854,13,20
2023,R07,266660993,1,1458,A.Scott,992048,WB,Western Bulldogs,In Front,15-30m,General Play,General Play Snap,-51.4,-51.4,-0.1,-0.2,51.4,51.4,0.1,0.2,Goal,G,6,4.215017065,0.660978385,19,20
2023,R07,266660993,1,1646,M.Bontempelli,297373,WB,Western Bulldogs,Right Corridor,50m+,Mark,Set Shot Regular,-37,-37,31.1,34,37,37,-31.1,-34,Behind,B,1,2.416967509,0.342960289,20,20
2023,R07,266660993,1,1784,H.Morrison,1000963,HAW,Hawthorn,Right Acute,15-30m,Mark,Set Shot Regular,60.8,60.8,-21,-23,60.8,60.8,-21,-23,Behind,B,1,3.922985782,0.592417062,20,21
2023,R07,266660993,2,45,L.Breust,280744,HAW,Hawthorn,Left Corridor,40-50m,Mark,Set Shot Regular,-33.6,-33.6,-6,-6.6,33.6,33.6,6,6.6,Goal,G,6,3.475141736,0.514391627,20,27
2023,R07,266660993,2,234,L.Breust,280744,HAW,Hawthorn,Left Corridor,15-30m,General Play,General Play Snap,-67.5,-67.5,-9,-9.8,67.5,67.5,9,9.8,Goal,G,6,3.986069652,0.616915423,20,33
2023,R07,266660993,2,389,M.Ramsden,1027965,HAW,Hawthorn,Right Corridor,50m+,Mark,Set Shot Regular,-35.6,-35.6,27.2,29.7,35.6,35.6,-27.2,-29.7,Missed Shot,M,0,2.416967509,0.342960289,20,33
2023,R07,266660993,2,463,M.Lewis,1000887,HAW,Hawthorn,In Front,30-40m,Mark,Set Shot Regular,-40.7,-40.7,1,1.1,40.7,40.7,-1,-1.1,Behind,B,1,4.746924429,0.750439367,20,34
2023,R07,266660993,2,551,M.Lewis,1000887,HAW,Hawthorn,Left Acute,50m+,Mark,Set Shot Regular,-41.5,-41.5,-39.3,-43,41.5,41.5,39.3,43,Behind,B,1,1.907058824,0.256470588,20,35
2023,R07,266660993,2,755,T.English,1004592,WB,Western Bulldogs,Left Corridor,15-30m,Mark,Set Shot Regular,59.8,59.8,7.5,8.2,59.8,59.8,7.5,8.2,Goal,G,6,5.19803516,0.840744571,26,35
2023,R07,266660993,2,1010,A.Naughton,1002404,WB,Western Bulldogs,Left Corridor,30-40m,Free Kick,Set Shot Regular,55.5,55.5,19.3,21.1,55.5,55.5,19.3,21.1,Goal,G,6,4.078869048,0.619047619,32,35
2023,R07,266660993,2,1140,T.English,1004592,WB,Western Bulldogs,Left Corridor,50m+,Mark,Set Shot Regular,26.6,26.6,16.2,17.7,26.6,26.6,16.2,17.7,Behind,B,1,2.349334601,0.33269962,33,35
2023,R07,266660993,2,1224,W.Day,1008550,HAW,Hawthorn,Left Corridor,40-50m,Mark,Set Shot Regular,-38.6,-38.6,-24.7,-27,38.6,38.6,24.7,27,Goal,G,6,3.475141736,0.514391627,33,41
2023,R07,266660993,2,1312,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Right Acute,40-50m,Mark,Set Shot Regular,47.6,47.6,-35.2,-38.5,47.6,47.6,-35.2,-38.5,Goal,G,6,2.643044619,0.374015748,39,41
2023,R07,266660993,2,1385,J.Johannisen,294101,WB,Western Bulldogs,Right Corridor,50m+,Mark,General Play Regular,27.7,27.7,-6,-6.6,27.7,27.7,-6,-6.6,Goal,G,6,2.411082474,0.329896907,45,41
2023,R07,266660993,2,1519,J.Sicily,297566,HAW,Hawthorn,In Front,50m+,General Play,General Play Regular,-28.1,-28.1,3.2,3.5,28.1,28.1,-3.2,-3.5,Goal,G,6,2.616438356,0.383561644,45,47
2023,R07,266660993,2,1795,M.Lewis,1000887,HAW,Hawthorn,Right Corridor,15-30m,Mark,Set Shot Regular,-53.7,-53.7,11.7,12.8,53.7,53.7,-11.7,-12.8,Behind,B,1,5.113107822,0.822938689,45,48
2023,R07,266660993,3,71,C.Wingard,291962,HAW,Hawthorn,Left Corridor,15-30m,General Play,General Play Snap,61.8,61.8,4.8,5.2,61.8,61.8,4.8,5.2,Behind,B,1,3.986069652,0.616915423,45,49
2023,R07,266660993,3,126,A.Naughton,1002404,WB,Western Bulldogs,In Front,0-15m,General Play,General Play Regular,-70,-70,1.2,1.3,70,70,-1.2,-1.3,Goal,G,6,4.119354839,0.648387097,51,49
2023,R07,266660993,3,214,A.Treloar,291790,WB,Western Bulldogs,Left Corridor,50m+,General Play,General Play Regular,-31.5,-31.5,-29.5,-32.2,31.5,31.5,29.5,32.2,Behind,B,1,2.005208333,0.244791667,52,49
2023,R07,266660993,3,685,F.Greene,1006303,HAW,Hawthorn,Right Boundary,40-50m,Mark,Set Shot Regular,60.8,60.8,-39.7,-43.4,60.8,60.8,-39.7,-43.4,Missed Shot,M,0,1.845360825,0.244845361,52,49
2023,R07,266660993,3,799,A.Jones,1020586,WB,Western Bulldogs,Right Acute,30-40m,Mark,Set Shot Regular,-51.5,-51.5,23.9,26.1,51.5,51.5,-23.9,-26.1,Behind,B,1,3.118653422,0.444260486,53,49
2023,R07,266660993,3,867,A.Naughton,1002404,WB,Western Bulldogs,Right Corridor,15-30m,Mark,Set Shot Regular,-60.8,-60.8,5.2,5.7,60.8,60.8,-5.2,-5.7,Goal,G,6,5.129292929,0.826262626,59,49
2023,R07,266660993,3,1398,C.Daniel,295136,WB,Western Bulldogs,Right Corridor,30-40m,Free Kick,Set Shot Regular,-54.9,-54.9,17,18.6,54.9,54.9,-17,-18.6,Goal,G,6,4.301079137,0.663669065,65,49
2023,R07,266660993,3,1476,L.McNeil,1009015,WB,Western Bulldogs,Right Acute,40-50m,General Play,General Play Regular,-48.4,-48.4,27.4,29.9,48.4,48.4,-27.4,-29.9,Behind,B,1,2.328358209,0.319402985,66,49
2023,R07,266660993,3,1657,M.Lewis,1000887,HAW,Hawthorn,Right Boundary,15-30m,Mark,Set Shot Snap,69.6,69.6,-25.9,-28.3,69.6,69.6,-25.9,-28.3,Behind,B,1,2.898360656,0.416393443,66,51
2023,R07,266660993,4,214,A.Naughton,1002404,WB,Western Bulldogs,Left Boundary,40-50m,Mark,Set Shot Regular,56.9,56.9,43.7,47.8,56.9,56.9,43.7,47.8,Behind,B,1,1.819148936,0.244680851,67,51
2023,R07,266660993,4,319,A.Scott,992048,WB,Western Bulldogs,Left Corridor,40-50m,General Play,General Play Regular,41.9,41.9,21.1,23.1,41.9,41.9,21.1,23.1,Behind,B,1,2.532653061,0.357142857,68,51
2023,R07,266660993,4,522,L.Breust,280744,HAW,Hawthorn,Left Acute,40-50m,Mark,Set Shot Regular,-55.1,-55.1,-36,-39.3,55.1,55.1,36,39.3,Behind,B,1,2.604617605,0.369047619,68,52
2023,R07,266660993,4,665,A.Scott,992048,WB,Western Bulldogs,Right Corridor,40-50m,General Play,General Play Snap,39.2,39.2,-16.1,-17.6,39.2,39.2,-16.1,-17.6,Missed Shot,M,0,2.568345324,0.364508393,68,52
2023,R07,266660993,4,742,A.Naughton,1002404,WB,Western Bulldogs,Left Acute,30-40m,Mark,Set Shot Regular,61.2,61.2,27.2,29.7,61.2,61.2,27.2,29.7,Behind,B,1,3.043701799,0.431876607,69,52
2023,R07,266660993,4,934,L.McNeil,1009015,WB,Western Bulldogs,Left Corridor,40-50m,Free Kick,Set Shot Regular,38.6,38.6,27.4,29.9,38.6,38.6,27.4,29.9,Behind,B,1,3.475141736,0.514391627,70,52
2023,R07,266660993,4,1028,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Left Corridor,30-40m,Free Kick,Set Shot Regular,48,48,18.5,20.2,48,48,18.5,20.2,Goal,G,6,4.078869048,0.619047619,76,52
2023,R07,266660993,4,1149,J.Newcombe,1020895,HAW,Hawthorn,Left Corridor,30-40m,General Play,General Play Regular,-44.3,-44.3,-17.3,-18.9,44.3,44.3,17.3,18.9,Goal,G,6,2.63322884,0.376175549,76,58
2023,R07,266660993,4,1253,R.Lobb,990740,WB,Western Bulldogs,In Front,50m+,Mark,Set Shot Regular,28.9,28.9,1.6,1.8,28.9,28.9,1.6,1.8,Goal,G,6,2.609009009,0.371171171,82,58
2023,R07,266660993,4,1407,A.Jones,1020586,WB,Western Bulldogs,Left Corridor,40-50m,Mark,Set Shot Regular,32.5,32.5,12.2,13.3,32.5,32.5,12.2,13.3,Goal,G,6,3.475141736,0.514391627,88,58
2023,R07,266660993,4,1585,A.Naughton,1002404,WB,Western Bulldogs,Left Acute,0-15m,Mark,Set Shot Snap,69.5,69.5,9.3,10.2,69.5,69.5,9.3,10.2,Goal,G,6,5.14953271,0.831775701,94,58
2023,R07,266660993,4,1733,J.Newcombe,1020895,HAW,Hawthorn,Left Corridor,40-50m,Free Kick,Set Shot Regular,-31.5,-31.5,-11,-12,31.5,31.5,11,12,Goal,G,6,3.475141736,0.514391627,94,65
2023,R07,266660433,1,46,K.Chandler,1005330,MELB,Melbourne,Left Acute,0-15m,General Play,General Play Snap,71.6,71.6,11.2,11.2,71.6,71.6,11.2,11.2,Goal,G,6,3.887850467,0.588785047,6,0
2023,R07,266660433,1,142,B.Fritsch,1001438,MELB,Melbourne,In Front,15-30m,General Play,General Play Snap,57.3,57.3,2.4,2.4,57.3,57.3,2.4,2.4,Missed Shot,M,0,3.4048583,0.511470985,6,0
